MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
21.3,30.6,0,WSW,28,WSW,9,13,62,33,1006.1,1003.5,24,30.1,No,1
19.2,23.1,21.8,E,20,E,13,13,99,98,998.9,994.8,20.1,22,Yes,1
20,31.4,7,W,43,WSW,11,26,76,34,1001.4,1001.2,22.5,30,Yes,0
13,29.9,0,SE,31,S,9,7,61,33,1013,1010.4,18.6,27.6,No,0
15.3,33.4,0,N,35,NNE,6,17,72,32,1010.2,1005.8,19.4,30.6,No,0
18.1,32.3,0,WNW,83,W,6,30,63,31,1000.7,996.2,23.5,30.1,No,1
11.6,22.8,1.6,W,46,W,13,24,80,30,1010.1,1011.4,13.6,21.4,Yes,0
8.4,26.8,0,WNW,35,WSW,15,7,59,33,1018.7,1016.5,14.3,24.7,No,0
10.6,29.8,0,SW,24,W,7,15,68,32,1020.2,1017.8,17.5,28,No,0
13.1,31.4,0,S,20,SW,6,9,53,32,1021.4,1018.1,19.1,29.9,No,0
14.5,33,0,S,24,SSE,0,11,61,27,1019.6,1015.9,19.9,30.8,No,0
14.8,34.6,0,WNW,54,N,2,20,63,23,1014.3,1008.9,20.6,32.1,No,0
17.5,31.4,0,WSW,41,NNW,0,19,74,45,1009.5,1008.1,20.2,30.1,No,0
10.8,30.6,0,SW,33,SSE,4,13,66,25,1016.7,1014.9,17.5,29.5,No,0
16.4,27.7,0,NNE,31,NNE,15,17,58,47,1020.2,1019.2,19.6,26.3,No,1
17,27.2,8.8,NE,50,WNW,0,7,94,54,1020.9,1018,18.5,25,Yes,0
15.8,30,0,NE,20,S,11,9,83,36,1020.5,1018.4,19,27.9,No,0
15.9,32.3,0,SE,19,SE,6,9,68,33,1024,1021.1,19.8,29.7,No,0
15.9,32.2,0,SSE,41,E,6,4,63,34,1024.5,1019.9,21.2,30.4,No,0
19.7,31.5,0.2,N,28,ENE,13,7,76,44,1017.2,1013.9,22.1,29.6,No,0
16.1,32.6,0.2,WNW,41,NNW,2,19,76,35,1017,1014.4,21.6,32.6,No,0
10.2,29.1,0,SSW,30,WNW,0,17,60,22,1020.1,1018.4,16.5,28,No,0
13.3,32.5,0,NE,61,NNW,0,15,59,25,1020.8,1017.4,20.5,31.7,No,0
14,31.5,0,ENE,24,NNE,7,13,62,33,1021.3,1017.4,19.3,29,No,0
14.9,34.5,0,E,28,SSE,7,11,62,29,1022.1,1018.8,20.8,32.3,No,0
18.6,34.3,0,WNW,50,NNW,0,19,59,27,1021.2,1017.2,22.5,33.2,No,1
19,30.1,2.8,NW,31,WNW,6,19,90,33,1017.9,1015.2,20,29.1,Yes,0
12.1,29.1,0,SSW,20,SSE,0,11,77,42,1018.8,1015.3,15.4,27.5,No,0
14.4,31.9,0,NNW,37,NNW,0,24,68,18,1015.5,1011.7,18.9,31,No,0
12.6,31,0,NNW,63,NW,6,24,59,28,1009.8,1004.5,17.7,28.8,No,1
13,20,2.6,WNW,48,W,24,26,70,38,1007.9,1008,14.4,19.2,Yes,0
9.4,25.1,0,NW,37,NW,7,13,77,47,1016.4,1015.1,14.9,23.2,No,0
12.8,27.8,0,WNW,31,W,4,19,87,42,1020.4,1019.7,17,25.2,No,0
9.9,29.5,0,SSW,28,SE,0,13,70,25,1025.1,1022.7,16.5,27.4,No,0
10.3,32.5,0,SE,24,S,0,9,59,31,1025.6,1020.6,16,30.4,No,0
16,30.8,0,NNW,72,NNW,13,35,54,56,1019.1,1015.1,23.8,23.5,No,1
14,25.5,4.4,W,24,W,0,15,85,30,1017.1,1016.2,18,23.9,Yes,0
8.6,23.2,0,W,35,NW,0,15,81,33,1017.6,1015.7,13.5,22.5,No,0
10.6,20.7,0,NE,24,NNE,7,9,78,49,1017.3,1017,13.8,19.9,No,1
13.8,27.3,2.4,SE,31,SSE,9,20,79,45,1021.1,1019.6,17.2,26.3,Yes,0
14.4,21.9,0,SE,24,SSE,2,9,83,78,1023.8,1021.4,17.4,21.2,No,1
17.4,26.2,16.6,SE,28,N,9,15,100,68,1018.7,1016.1,18.3,23.4,Yes,0
17.6,25.8,0.4,W,20,SE,6,7,92,56,1016.1,1013.1,19.2,25.2,No,0
14.6,26.7,0,WNW,19,W,6,11,81,60,1016.9,1015.5,17.7,24.1,No,0
13.8,19.7,0.4,SSE,22,ESE,6,9,86,98,1020.4,1020.8,18.3,17.1,No,1
11.6,26.7,9.2,SSE,19,SSE,2,7,100,50,1021.8,1018.8,14.9,25.6,Yes,0
14.6,28.3,0,SSE,19,SE,0,11,90,51,1019.8,1016.7,17.2,27.2,No,0
13.8,28.5,0,E,24,ESE,2,9,86,46,1017.2,1014.2,17.7,27.5,No,1
17.6,21.6,1.6,WSW,17,SE,0,9,94,81,1016.7,1016.9,19.1,21,Yes,1
14.9,19.6,9,SE,48,SE,11,9,95,88,1019,1017.7,14.9,17.7,Yes,1
14.5,23.3,16.8,SSE,30,SSE,9,9,100,67,1020.3,1018.9,16,21.3,Yes,0
11.5,25.2,0,ESE,19,S,9,6,65,43,1023.1,1020.8,17.9,24.2,No,0
12.8,24.9,0,E,30,ENE,6,7,79,41,1025.3,1021.2,16.5,24.1,No,0
12.4,25,0,ENE,22,ESE,6,9,78,48,1023.2,1018.8,16.6,23.7,No,1
15.8,18.2,5,SE,20,S,9,7,96,85,1021.2,1018.4,16.1,17.9,Yes,1
15.7,17.6,12.4,E,20,E,11,13,100,100,1015.2,1010.5,16.5,17.3,Yes,1
16.4,24,66.2,SSW,30,W,7,15,100,68,1007.2,1005.8,17.5,23.7,Yes,0
10.9,23.8,0.4,SSW,44,SSE,6,17,69,46,1015.2,1014.7,17.1,23.4,No,0
12.1,23.9,0,SSE,28,WSW,11,15,61,48,1019.4,1016.3,16.8,23.3,No,0
13,21,0,SE,30,SE,17,15,57,43,1021.6,1019.2,16.2,20.6,No,0
8.2,22.4,0,SSE,50,S,6,11,63,41,1023,1019.6,13.7,21.1,No,0
8.7,21.8,0,WNW,22,W,4,13,73,47,1021.8,1018.8,14.2,21.2,No,0
7,22.4,0,WNW,24,W,4,9,75,47,1022,1019.3,13.9,21.9,No,0
7.9,21.5,0,W,37,W,0,19,89,57,1018.4,1014.3,12.6,20.2,No,0
4.3,18.1,0.4,SSW,30,W,7,13,70,47,1019.8,1016.7,10.4,17.5,No,0
3.8,16.4,0,SW,24,SW,0,17,86,49,1020.2,1018.1,10.6,15,No,0
4,17.4,0,SW,17,SSE,7,9,80,55,1022.8,1019.6,10,16.3,No,0
8.2,22.2,0,NE,28,NE,2,19,78,48,1019.3,1015,13.3,21.7,No,1
12.3,22.5,1.6,NE,31,N,6,13,82,52,1017.3,1013.9,16.6,21.8,Yes,0
9.2,20.9,0,WNW,33,WNW,0,17,78,56,1016.1,1015.4,14.2,18.6,No,0
5.3,22.5,0,NNW,22,NNE,2,11,71,51,1021.6,1015.4,11.2,22.4,No,0
11.1,22.8,0,W,41,WNW,0,24,90,46,1014.9,1012.5,14.7,22.1,No,0
5.3,21.1,0,NNE,19,NNE,2,11,73,57,1022.4,1020.5,12.6,20.3,No,0
7.8,22.9,0,SSE,20,NE,6,9,84,60,1024.3,1019.7,12.1,21.3,No,0
10.4,22.6,0,W,52,NNE,0,13,94,65,1016.3,1009.7,14.8,22.2,No,1
10.5,18.1,15,WNW,28,W,17,11,89,58,1016.2,1015.7,11.9,17.4,Yes,0
5.5,17.3,0,NNW,24,NW,0,6,72,58,1018.4,1014,10.9,16.1,No,0
5.1,14.5,0,NNW,26,NNE,6,11,83,52,1008.4,1002.3,8.5,14.1,No,1
8.4,12,3.8,W,30,WNW,6,19,96,82,998.4,998.4,9.5,12,Yes,0
7.9,15.1,0.4,W,39,W,24,22,77,53,1006.7,1009.2,9.9,13.5,No,0
9.1,15,0,W,30,WNW,17,11,78,60,1020.3,1020,11.2,14.3,No,0
9.6,16.4,0.2,NNW,24,W,7,13,97,56,1023.8,1021.8,11,15.7,No,0
3.2,16.3,0,SE,33,SSE,9,11,77,45,1026,1024.2,8.8,15.9,No,0
2.3,16.6,0,SSE,28,SE,7,11,67,47,1028.6,1024.9,9,16.1,No,0
3.3,17.8,0,SSE,17,ESE,0,7,74,61,1026,1021.7,8.9,17.5,No,1
8.9,13.9,2.6,NNE,22,NNE,4,13,99,97,1021.9,1019,11.6,13.4,Yes,1
8.1,18,11.4,WNW,26,WNW,7,17,100,71,1025,1024.7,11.3,17.4,Yes,0
6.1,19.3,0,ESE,13,SE,2,9,100,66,1031.5,1029.1,8.8,18.2,No,0
4.9,18.1,0.2,SSE,15,SE,6,9,98,65,1030.9,1027.6,9.6,17.7,No,0
4.9,18.8,0,SSE,20,SE,0,9,88,65,1029.1,1025.6,9.8,18,No,0
6.1,18.5,0,SSE,15,SE,2,11,99,62,1028.2,1025.3,10.7,18.1,No,0
6.6,20.2,0,E,15,SE,6,7,85,61,1030.2,1027.9,12.9,20,No,0
6.5,19.5,0,E,11,ENE,0,7,87,66,1029.7,1026.2,12.9,19.2,No,0
9.2,18.7,0,SE,11,SE,4,6,98,70,1028.7,1025.5,11.3,18.4,No,0
7.8,19.6,0,W,33,SSE,0,13,95,68,1026.2,1022.6,11.3,19.1,No,1
10.1,20.5,4.2,N,19,NNE,6,13,100,68,1023,1020.7,13.9,19.9,Yes,0
9.4,20.3,0,NE,15,SW,0,7,100,77,1025.2,1022.8,11.9,19.2,No,0
8.5,18.9,0.2,SE,19,SE,2,13,NA,72,1023.5,1019,NA,18.5,No,0
8.1,20.4,0.2,WNW,19,WNW,6,7,100,80,1017.8,1014.4,12.2,16.6,No,1
11,19.1,1.4,NW,22,NW,2,13,100,72,1017.5,1015.7,13.9,17.9,Yes,0
7.7,18.8,0,E,15,SE,0,11,100,77,1020.1,1018,11.5,18.3,No,0
8.8,22.2,0.2,ENE,19,SE,6,7,NA,71,1022.6,1018.7,NA,21.2,No,0
12.4,17.5,0.6,NNE,63,NE,13,20,68,95,1012.2,1006.4,17.4,14.2,No,1
10.6,14,36.4,WNW,26,NW,13,15,93,88,1014.4,1015.9,11.9,13.5,Yes,0
8.8,17.5,0.4,SSE,13,SSW,6,2,100,64,1025,1023.5,11,16.5,No,0
6.7,18.5,0,SE,15,ESE,0,6,84,59,1026.9,1023.9,10.7,17.7,No,0
5.5,18.7,0,NE,22,ESE,4,7,98,67,1024.2,1019.4,10,18.1,No,1
10,14,8.2,ESE,24,SSE,9,6,95,95,1018.2,1017.9,12.7,13.7,Yes,1
10.1,15.8,2.2,NW,26,WNW,7,11,99,79,1018.9,1016.8,11.4,15.2,Yes,0
11.4,13.8,0.6,NW,30,NW,15,15,89,82,1019.3,1019,11.6,13.6,No,1
6.3,15.6,NA,SE,17,E,0,7,99,77,1029.1,1026.5,10.2,15.3,NA,0
4.7,16,0.2,SE,20,SSE,0,9,82,54,1029.5,1027.3,9.7,15.5,No,0
2.6,16,0,WNW,17,WNW,0,11,86,65,1030.8,1027.7,7.1,14.7,No,0
1,14.9,0,SSE,30,SSE,2,13,89,54,1030.5,1028.9,6,14.4,No,0
1.2,18,0,S,19,S,7,11,82,54,1032.1,1029.7,5.8,17.7,No,0
2.5,16.8,0,SSE,11,ESE,2,4,82,61,1033.5,1028.9,7.1,16.1,No,0
1.7,14.9,0,SSE,13,SE,0,9,100,70,1028.4,1023,6.7,14.8,No,0
3.8,16.6,0,ENE,24,ENE,0,15,98,63,1021.2,1017.7,7.9,16.3,No,1
7.9,12.2,3.6,ENE,20,E,0,9,100,100,1016.1,1013.2,10.3,12.2,Yes,1
8.2,15.2,17.4,WSW,19,SSW,7,11,NA,77,1013.8,1011.7,NA,14.8,Yes,0
6.6,16.4,1,W,35,WSW,4,17,100,53,1015.4,1015.4,6.7,16,No,0
1.7,11.7,0,WNW,43,N,0,9,100,98,1023.8,1021.8,5.7,10.6,No,1
5.7,13.8,6.8,W,22,NA,11,0,95,77,1027.9,1028.7,8.7,12.2,Yes,0
4.2,11.3,0,SE,13,NA,7,0,100,84,1032.5,1030.2,6.4,11.2,No,0
5.4,11.2,0,SE,17,SSE,7,6,96,83,1028.4,1024,6.9,10.6,No,0
3.2,16.5,0,NNW,24,NNW,0,13,100,60,1019.1,1015.8,7.3,16,No,0
6.9,15.1,0.4,N,17,N,2,9,97,75,1020.5,1019.8,9.6,13.9,No,0
3.6,14.4,0.2,ENE,15,SE,6,7,100,79,1024.6,1020.5,7.3,13.5,No,0
5.8,12.2,0,NNE,52,N,20,28,80,86,1011.3,1003,11.9,11.9,No,1
5.7,12.2,8.6,WNW,67,WNW,24,35,95,70,1004.1,1002.1,5.8,11.7,Yes,1
5.8,13.2,7.6,W,48,WNW,20,22,86,73,1015,1016,9.8,12.3,Yes,1
9.2,14.6,1.4,NW,48,WNW,17,20,91,63,1020.1,1019.9,11,13.9,Yes,0
8.4,14.4,0.4,NNE,33,NNE,13,20,85,69,1019.7,1013.8,10.6,13.3,No,1
9,12.4,1.4,NW,44,NNW,17,24,78,74,1002,998.9,9.6,10.9,Yes,1
6.4,10.7,5,NNW,56,WNW,22,20,98,84,1004.9,1006.3,7.5,10.4,Yes,1
2,10.1,1.2,W,28,W,6,17,97,73,1019.9,1020.3,4.9,9.8,Yes,0
4.9,11.1,1,WNW,48,WNW,9,11,100,80,1027.8,1028.2,7.8,10.5,No,0
5.5,12.2,0,WSW,20,W,6,7,100,78,1030.8,1028.3,6.5,12,No,0
4.7,13.9,0,ENE,13,NE,0,2,100,68,1028.8,1024.8,6.1,13.4,No,0
3.6,13.9,0.2,NNE,22,N,7,15,100,67,1021.8,1017,4.1,13,No,1
4.1,11.1,1.8,NW,39,WNW,17,11,93,85,1016.3,1015.9,8.6,10.4,Yes,0
7.2,9.6,0,WNW,33,W,13,19,94,89,1016.2,1015.1,7.5,8.9,No,0
4.8,10.7,0,WNW,19,NW,6,6,100,77,1018.4,1016.5,6.6,10.6,No,0
6.1,13.3,0,NE,30,NE,0,17,93,70,1016.7,1011.6,8.3,12.4,No,1
5,11.6,3.8,NNE,43,N,11,13,89,87,1003.2,998.8,6.9,8.4,Yes,1
6.7,10.5,9.8,WNW,35,WNW,19,17,87,91,1008.7,1010.6,7.8,8.5,Yes,0
7.1,11.3,0.4,WNW,28,NW,9,13,91,86,1021,1019.5,7.7,9.9,No,1
7.4,12.3,4.4,WSW,39,W,9,28,98,59,1019.6,1020.6,7.8,11.2,Yes,0
-0.5,11.8,0,NW,22,WNW,2,13,100,62,1031.9,1030.5,2,11.3,No,0
-0.9,12.6,0.2,NNW,13,ESE,2,9,100,54,1034,1029.8,3.7,11.9,No,0
3.5,11.3,0.2,NE,24,NE,6,13,96,90,1022.7,1018.1,6,11,No,1
6,14.2,7.8,NNW,20,NNW,9,15,100,69,1014,1013.2,9.6,13.3,Yes,1
8.1,12.4,2,WSW,50,W,26,22,86,56,1013,1011.7,8.9,11.6,Yes,1
3.4,13.2,6.6,W,39,WSW,20,26,87,50,1017.7,1019.4,5.1,12.8,Yes,0
-1.7,15.1,0,WSW,20,WNW,4,7,93,56,1027.4,1026.4,2.2,14.1,No,0
-2.1,13.7,0,SE,13,NW,0,6,90,50,1029,1026.6,2.5,13.3,No,0
0.3,13.2,0,S,15,E,2,6,100,58,1027.5,1024.1,3.4,12,No,0
-1.3,13.8,0.2,SSE,13,SE,0,6,89,54,1026.6,1023.7,3.3,13,No,0
-1.5,14.6,0,SE,13,E,0,6,93,63,1026,1021.1,3.4,13.8,No,0
1,12.4,0,E,20,SE,0,11,96,79,1019.8,1016.4,5.5,11.6,No,1
2.2,17.8,1.8,SSW,46,NNW,0,11,100,61,1021,1019.5,8.1,16.2,Yes,0
4.2,13.6,0.2,NW,20,WNW,4,9,100,77,1025.4,1023.9,6.7,13.2,No,0
6.7,12.7,0,NNE,15,NE,7,6,100,83,1027.3,1025.2,7.6,11.1,No,0
2.7,15,0.2,NNE,24,NE,0,17,100,66,1022.5,1018.4,4.8,14.4,No,0
3,16.9,0,NNW,41,NNW,0,22,100,58,1018.4,1015.1,7.9,15.9,No,0
7.9,15.4,0,WNW,43,NNW,24,17,84,78,1017.7,1016.2,12.9,15,No,0
8.9,19.7,0.4,NNW,56,NNW,11,30,63,37,1012.1,1003.7,11.8,19.4,No,0
4.7,8.7,1,WNW,54,W,13,19,85,81,1010.3,1010.4,5.9,6.7,No,1
-1.1,11.5,2.2,W,24,NW,4,7,89,56,1029.1,1029.7,3.2,11.2,Yes,0
-1.7,12.7,0.2,SE,15,ESE,0,9,84,44,1035.5,1032.6,2.6,12,No,0
-1.8,14,0,NNW,13,SSW,0,6,79,48,1035.6,1032,3.5,12.8,No,0
-2.8,13.5,0,WNW,24,W,6,13,94,56,1035.9,1032.6,2.2,13,No,0
0.1,10.5,0.2,ESE,11,S,2,2,100,81,1035,1031.5,3.7,10,No,0
3.6,14.6,0,NW,26,WNW,0,11,92,63,1032.2,1029.4,8.8,13.4,No,0
2,13.8,0,SSE,13,E,6,7,100,73,1032.6,1030.3,6.7,13,No,0
1.7,14.2,0,NNW,17,SSE,4,4,100,64,1031.6,1027.5,6.6,14,No,0
5.5,14.6,0,W,39,WSW,2,24,95,49,1023.3,1022.3,9,13.3,No,0
-1.3,12,0.2,W,20,SW,6,2,81,41,1029,1027.3,4.6,11.5,No,0
-1.7,14.1,0,SE,22,SSE,9,7,65,35,1032.5,1030.1,5.2,12.7,No,0
-1.5,14.6,0,SSE,24,S,6,11,76,42,1035,1032.3,4.5,13.5,No,0
-0.7,16.2,0,SE,13,SE,0,4,79,48,1035.9,1032.8,6.1,15.6,No,0
0.3,17,0,SE,19,ESE,6,6,83,51,1031.7,1025.7,7,15.9,No,0
0.9,15.3,0,E,15,SSE,4,6,87,64,1022.7,1018.1,7.1,15.1,No,0
6.6,11.6,0,SSW,22,SSW,9,13,75,89,1013.9,1011.5,10.6,11.5,No,1
7.6,18.3,6.6,SSE,30,SSE,6,20,81,52,1013.6,1013.2,11.1,17.5,Yes,0
4,18.7,0,SW,52,SSW,0,7,86,54,1020.8,1019.8,10.3,17.4,No,0
2,16.3,0,SSW,15,S,0,9,75,57,1026.6,1024.8,7.6,15.3,No,0
2.3,17.5,0,E,52,SSE,2,7,81,48,1030.7,1027.7,9.1,16.5,No,0
2.6,18.5,0,SSE,15,SSE,4,7,77,46,1032.6,1028.5,9.2,17.8,No,0
2.9,19.8,0,NE,22,E,4,11,74,51,1031.5,1027.4,9.9,18.3,No,0
3.8,17.8,0,NNW,26,NW,6,13,93,67,1028.8,1025.6,9.4,16.3,No,0
2,17.3,0,SE,13,ESE,4,9,100,47,1027.3,1024.1,6.8,15.2,No,0
4.7,20.2,0,SE,30,E,17,15,63,39,1026.2,1024.1,14.7,19.8,No,0
3.5,19.1,0,E,15,SE,0,9,72,43,1028.2,1025.5,11.6,18.8,No,0
2.3,18.7,0,WSW,22,W,0,6,75,45,1030.4,1027.1,9.8,18.2,No,0
2.5,19.3,0,WSW,17,WSW,6,9,79,52,1029.6,1025.3,9.2,18.7,No,0
2.3,18.8,0,WSW,20,W,0,15,79,52,1027.4,1022.9,10,18.5,No,0
2.8,19.6,0,SE,19,ESE,4,13,81,54,1023.1,1017.8,10.1,18.2,No,0
4.6,20.5,0,WSW,43,NW,9,17,83,40,1014.7,1008.8,11.5,19.4,No,0
6.6,15.6,1,SSW,61,SW,17,35,79,73,1014.3,1014.6,10.8,10.4,No,0
-0.6,15.4,0.6,W,24,W,6,13,71,48,1021.3,1017.4,7.7,15.2,No,0
0.2,16.3,0,WSW,24,SSW,2,9,70,49,1020.1,1017.2,8.2,15.5,No,0
2.3,18,0,SE,26,SSE,6,9,68,45,1025,1023.1,11.6,17.4,No,0
3.3,18.8,0,SSE,19,SSE,0,9,72,41,1031.2,1027.8,10.1,17.9,No,0
2.2,20.3,0,E,24,E,9,11,77,41,1031.4,1026.2,10.4,19,No,0
3.7,20.3,0,NE,37,NE,6,22,73,47,1026.7,1019.7,12,19.7,No,0
11.7,18.4,0.2,WNW,78,NE,20,17,66,82,1013.2,1006.8,15.1,15.9,No,1
7.7,16.5,12.4,WNW,35,NW,11,13,85,63,1012,1013.2,11.6,16.3,Yes,0
10.1,17.8,0,W,54,W,20,28,70,61,1018.2,1017.4,14,16.7,No,0
1.7,17.4,0,W,22,N,2,7,73,41,1025.9,1023.9,9.9,16.5,No,0
2.6,19.3,0,NNE,17,NNE,7,7,77,51,1026.7,1022.4,10.2,17.7,No,0
3.2,20.1,0,W,33,W,9,19,100,47,1022,1018.4,8.9,18.1,No,0
4.8,20.7,0,ESE,28,NE,7,17,81,46,1017.6,1012.2,12,19.7,No,0
7.8,19,0,W,37,N,13,11,68,64,1009.7,1008.4,13.6,18.1,No,0
6.8,16.1,0.2,W,48,WNW,9,28,74,54,1015,1013.9,11.7,14.7,No,0
3.8,15,0,W,35,W,15,22,76,52,1022,1020.5,8.5,13.6,No,0
1.1,16.6,0,WNW,28,W,0,17,77,52,1024.5,1021,8.9,15.5,No,0
2.9,18.9,0,SSE,26,SSE,7,9,67,47,1025.6,1023.6,11.5,18.1,No,0
7.8,19.8,NA,E,30,E,7,20,88,59,1021.3,1015.2,13,19.3,NA,1
12.7,21.8,41,W,30,NE,17,7,93,60,1013.1,1012.8,13.5,21,Yes,0
6.8,17.8,0.6,NW,28,NE,9,6,93,67,1018.2,1016.9,10.1,16.6,No,0
5.3,20.6,0,W,26,WNW,9,17,82,51,1022.3,1020,12.4,20.1,No,0
7.3,24.1,0,NNE,33,NE,6,20,77,53,1021.4,1013.9,14.6,23.4,No,0
11.3,21.9,0,NNE,30,N,9,17,49,48,1015.5,1014,16.8,20.9,No,0
7.3,24.3,0,WSW,72,NW,4,30,76,39,1013.6,1008.7,15,23.8,No,0
5.3,16.3,0,WSW,41,WSW,17,28,64,43,1022.7,1021.6,10,15.7,No,0
4.9,22.8,NA,NA,NA,ESE,4,9,80,38,1020.9,1017.1,10.7,21.9,NA,0
5.8,23.5,0,N,24,NW,6,11,73,43,1019.3,1015.6,15.3,22.5,No,0
8.6,28.3,0,WNW,31,SSE,2,11,83,39,1016.9,1013.4,12.9,26.5,No,0
12.9,29.9,0,N,72,NW,6,15,73,27,1013.3,1006.9,16.3,29.4,No,1
11.7,18.6,9.6,W,65,WNW,17,24,76,50,1011.9,1012.8,13.9,17.3,Yes,0
5.1,18.6,0,WSW,43,W,2,26,69,48,1021.1,1020,11.5,17.9,No,0
5.7,21.5,0,WNW,24,NNW,7,6,78,41,1023.8,1019.7,11.9,21,No,0
7.6,23.6,0,E,19,SE,0,11,82,49,1018.5,1014.8,11.5,22.7,No,0
7.1,27.4,0,SSE,20,SSE,7,15,70,46,1016.4,1013.3,14.7,26.6,No,0
8.2,30.3,0,NNE,48,NNW,6,22,67,32,1013.9,1007.5,16.1,29.3,No,1
14.8,19.3,3.4,W,48,WSW,13,33,79,56,1006.9,1007.5,16.5,15.6,Yes,1
7.3,18.1,3.2,ESE,41,S,11,17,87,61,1013.5,1015.7,9.6,13.9,Yes,0
2.9,19.5,0.2,SE,22,N,4,2,73,42,1018.9,1016.2,9.7,16.6,No,0
3.5,19.3,0.2,WNW,39,WNW,2,26,70,44,1019.5,1018.3,10,17.9,No,0
5.1,20.3,0,E,28,NE,13,13,60,38,1025.4,1024.1,12.2,19.2,No,0
5.3,23.1,0,SE,39,NE,9,9,75,37,1029.1,1025.5,12.8,22.4,No,0
8.2,26.8,0,SE,41,SE,0,15,67,43,1026.7,1022.3,15.3,25.7,No,0
10.7,26.9,0,SE,31,SSE,19,11,58,38,1024.8,1022.6,18.1,25.6,No,0
9.5,26.3,0,ENE,26,NE,9,7,69,42,1028.3,1024.7,16.2,25.9,No,0
10.8,29,0,N,30,NE,9,11,76,43,1023.9,1018.7,17,27.4,No,0
14.5,32.1,0,NE,31,ESE,2,15,70,31,1017.6,1013.6,20.3,31.5,No,0
16.9,32.9,0,W,46,W,15,26,44,25,1014.4,1010.4,25.1,32.1,No,0
11.9,32.4,0,E,20,E,4,13,62,30,1016.1,1011.8,19.8,31.7,No,0
11.8,29.1,0,W,39,WNW,2,22,70,28,1011.5,1010.3,19.4,27.5,No,0
14.3,22,0.2,W,67,WSW,7,30,81,52,1005.5,1006.8,16.1,20.9,No,0
6.4,19.9,1,W,41,WSW,15,22,62,47,1015.2,1013.8,11.9,18.6,No,0
7.6,24.4,0,W,28,WNW,11,13,59,32,1018.8,1015.6,13.2,22.9,No,1
8.9,29,1.8,W,35,WSW,6,20,67,24,1015.8,1012,16.1,27.7,Yes,0
9.1,33.8,0,NW,39,NNW,7,7,60,19,1012,1005.2,17,31.9,No,0
15.2,21.7,0,W,59,W,22,35,43,37,1002.3,1005,21.5,20.7,No,1
5.5,19.1,5,W,43,WSW,17,26,63,38,1020.8,1021,10.5,18.3,Yes,0
5.8,24.4,0,SSE,24,S,9,11,65,20,1024.4,1021.2,13.4,22.8,No,0
9.6,27.9,0,W,41,ENE,9,6,63,18,1020.9,1015.5,15.7,27,No,0
12,26,0,WNW,41,W,6,24,71,34,1013.3,1012.1,15.8,25.1,No,0
7.8,25.8,0,WNW,30,W,9,13,62,25,1015.5,1013,15.7,24.7,No,0
9.2,29.9,0,S,20,ESE,7,11,52,27,1019.1,1016.8,17,27.9,No,0
11.1,34,0,ENE,37,NNW,6,11,59,16,1019.8,1014.5,19.4,32.8,No,0
13.6,30.7,0,WNW,37,W,9,24,52,20,1016.1,1015,22.1,30.1,No,0
10,29.3,0,W,41,W,7,19,57,16,1018.5,1015.6,18.7,28.2,No,0
9.4,29.3,0,NW,24,SW,9,11,43,24,1019.2,1015.5,18.5,27.7,No,0
9.9,30.5,0,NW,28,SSE,9,9,59,29,1017.5,1013,18.5,28.9,No,0
12.7,33.2,0,WNW,24,W,6,9,54,15,1015.2,1011.3,21,31.9,No,0
14.2,37.9,0,SW,52,SW,6,31,47,15,1009.1,1006.9,23.5,33.4,No,0
17.5,24.3,0,W,37,W,6,15,61,37,1008.9,1008.9,19.2,23.6,No,1
14.6,21.1,24.4,W,52,W,28,33,89,52,1004.5,1007.3,14.6,20.1,Yes,0
8.3,22.4,0.2,W,33,WNW,17,20,59,41,1015,1014.7,16.1,21.9,No,0
9.4,26.6,0,NW,31,WNW,6,15,64,25,1018.7,1016.9,16.2,24.6,No,0
10.4,29.7,0,W,30,WSW,7,11,65,19,1019.6,1015.2,17.7,28.1,No,0
11.8,34.6,0,WSW,56,NNW,6,22,57,13,1012.7,1006.2,18.7,33,No,0
18.5,29.5,0,W,41,WNW,17,26,57,28,1009.2,1008.7,23.5,28.8,No,0
12.6,33.2,0,W,35,W,9,15,58,21,1013,1010.1,20.1,32.7,No,0
17.3,36.2,0.6,NW,41,WNW,9,26,64,25,1011.3,1008.7,23.3,35,No,0
19.8,26.6,0,WSW,69,NE,11,17,52,81,1012.5,1008.9,25.6,22.3,No,1
10.1,22.8,27,WSW,44,W,17,24,63,34,1018.2,1017.6,14.3,21.4,Yes,0
9.7,26,0.2,WSW,35,NW,4,17,62,34,1019.9,1017.2,16.3,24.7,No,0
12.8,28.3,0,SSE,26,NNE,17,9,50,24,1021.3,1018.6,19.4,26.6,No,0
12.5,29.8,0,SSE,24,SSW,7,9,57,32,1021.8,1017.3,19.5,28.1,No,0
14.7,32.3,0,NE,30,ENE,11,9,53,29,1016.4,1011.2,22.4,31.5,No,0
20.6,32.7,0,NE,44,E,20,17,49,36,1011.2,1006.8,24.9,31.1,No,0
20.5,32.4,0,NNW,57,SSE,20,6,55,69,1008.7,1004.1,25.4,23.7,No,1
15.5,33.2,13.2,W,39,W,7,20,76,21,1009.5,1007.1,22.2,32.2,Yes,0
